,age,income,debt_to_income,credit_score,loan_amount,approved
2611,62,51662.72889322719,0.34745412366282774,651.197987107109,5000.0,1
2612,46,36434.639780177335,0.3120264236974855,674.0178125268947,5677.530642361717,1
2613,32,38778.55311039259,0.6609412245988879,736.2455634657999,5000.0,1
2614,37,11879.729329920732,0.05,663.8769582788062,5000.0,1
2615,34,57177.965007295286,0.2983596674003091,726.73285868034,5000.0,1
2616,34,21075.04933554336,0.3898557936546388,558.3055716077141,5000.0,0
2617,54,23955.61953762418,0.29009220109601785,547.8229603397615,5000.0,0
2618,40,27891.125861880657,0.05,742.6899236974292,10043.403545156485,1
2619,31,12973.423707904494,0.4106130567241485,669.6084818064695,5000.0,1
2620,36,27138.855060271842,0.2813013789927359,691.7253111348722,9648.680102574977,1
2621,51,26210.305290987715,0.32956394085693796,731.863077635318,12603.819802525588,1
2622,26,30063.98628722401,0.5388285666936016,596.991255848648,10499.046379412914,0
2623,39,15512.636694688286,0.39566937865435625,606.8925570138211,5000.0,0
2624,57,57748.603240545875,0.2569948599541706,707.4674941587036,22637.27768275563,1
2625,24,44312.77499639839,0.4090384837971456,625.8214921814282,5000.0,1
2626,24,23575.89102969183,0.286330655558679,611.0511625442438,5858.92809985174,1
2627,40,27152.56494077257,0.3044655386199925,561.1016144571057,11628.227617271898,0
2628,30,55219.650950093914,0.46359900231585566,712.5642489337368,14953.205376714826,1
2629,44,31928.76109951845,0.25374094760860594,611.9409373527399,11033.799634551204,1
2630,55,19530.489457763517,0.43423501023098365,711.640531196274,5076.976232495648,1
2631,46,34828.944722628185,0.3154845479576991,684.6164081822466,14679.625056485684,1
2632,57,21079.96798896752,0.27380832081178397,747.5336012885537,10068.554798380881,1
2633,58,25490.558633965054,0.27432966205227766,531.6695189161587,5000.0,0
2634,41,35407.81900177297,0.25790207168291096,449.21742617549774,5936.02998499006,0
2635,60,61550.03698172731,0.3633895909886247,772.7843716726708,5000.0,1
2636,59,99873.77045108413,0.3087890047040348,720.8117180936543,5000.0,1
2637,41,71776.17035129463,0.5554265213612423,578.2825229070365,29917.02592501886,0
2638,30,35033.9153259796,0.21693076658078894,592.4704063912365,16068.812197255042,0
2639,58,112271.45246246952,0.43146756468736863,653.2805471992115,22325.58106180494,1
2640,24,48008.5631138488,0.5214917603055617,635.8529285811314,7761.365248441553,1
2641,40,22251.300389158438,0.609518899352916,603.5121272887768,5896.557069853385,0
2642,37,38073.543598111384,0.22823387491615785,590.6990755921712,32742.356624062908,0
2643,27,26148.35801640721,0.5036578410961967,616.4367304628604,5000.0,0
2644,24,19458.651100882,0.3808851060200519,684.5446190580279,5000.0,1
2645,49,20188.897655367706,0.5078362116415875,651.1350730369444,8477.556533355715,0
2646,34,33738.09559313232,0.2532996525631804,615.6396631529046,14529.041077425984,1
2647,23,52949.9811644785,0.3325610413810129,603.2550971048678,19969.021973036022,1
2648,44,61951.16100595807,0.29544780918831615,800.0580797394423,19512.385723957083,1
2649,57,19489.69301840379,0.2823784565133232,609.622853759235,5000.0,1
2650,36,31206.155898959998,0.35617078081434467,686.4661069753821,5000.0,1
2651,24,46318.43568980393,0.7242347119390465,822.4458091333647,31127.063896216212,1
2652,44,39180.29801899496,0.4503320840452973,698.3754112747969,26868.2655975961,0
2653,54,51393.81860064134,0.2973315887939658,683.1784788346584,10293.670669925967,1
2654,50,29221.299217431486,0.30620632401621006,736.474285566708,16990.787852063644,1
2655,38,68628.11830442933,0.43438278302456934,747.4063352496739,25287.22777596811,1
2656,39,36238.558725394316,0.32207619436019436,648.0979314441782,5000.0,1
2657,51,53043.20599365457,0.32260622749920087,557.0083710793282,5000.0,0
2658,39,30019.821006553688,0.18362269033943432,639.1577382764967,13578.810847782677,1
2659,39,37391.37985847163,0.3429408208893243,690.6008122290425,20844.769000402375,1
2660,42,16350.063731776145,0.05,625.880946190702,6065.604489383057,1
2661,44,23899.728188265628,0.08473868107989523,633.7733972724142,8388.497939364299,1
2662,32,32737.22719685065,0.29745373904649636,763.2902440340172,5000.0,1
2663,50,38178.61311201716,0.4490411652010329,704.9940101441669,5000.0,1
2664,58,138773.83152391898,0.59170396899809,691.3417574169019,62931.980918792186,0
2665,51,30002.920430417373,0.41020512588833596,577.5125658627373,9289.197816414027,0
2666,56,18245.611858689565,0.4301349271323423,632.8108990488735,5042.063026307386,0
2667,39,85071.0747605423,0.36692726141524956,676.7883941110475,46866.87042991068,1
2668,56,62281.44799982058,0.47576196576145025,695.6533065839927,39759.300681213674,1
2669,50,20368.480232178877,0.38200753315414604,761.1616121195208,8484.232024169463,1
2670,53,45827.10626767389,0.40589190216141685,696.8553129215985,5209.261950252843,1
2671,38,55138.485164384125,0.11545460072677952,612.243962608777,17121.824025299593,1
2672,48,39415.4266009379,0.3894442099701291,781.6736238838904,8482.12169102616,1
2673,31,42740.87324378469,0.35348995953854856,630.5693732490636,11642.395529141768,1
2674,53,26472.76945345529,0.2875788862985055,714.1459552886037,5000.0,1
2675,37,46718.460536380786,0.2986219893299057,609.662240417938,25724.9339608266,0
2676,26,28405.06803625375,0.1499223622329174,595.6039650879146,5834.440326197621,1
2677,24,9675.023309570242,0.43086301188202697,555.1723407266536,6006.227115109742,0
2678,40,40059.97503514643,0.38524853002660364,560.1262112933214,10998.77878011003,0
2679,47,15709.569732188078,0.36038123736335487,616.7746368077866,5000.0,0
2680,35,60279.483341636755,0.3845001581481689,741.5551937116791,10010.977806667104,1
2681,26,20631.822167806247,0.16306780892183093,668.3981479733221,5000.0,1
2682,34,10651.946192686935,0.6144984303122087,525.6065646974391,5000.0,0
2683,31,14993.235617999944,0.4914634602404902,708.138879375772,5000.0,1
2684,59,35570.13537659039,0.4430922523591289,649.6896192282344,16374.604147742792,1
2685,29,39864.99526337808,0.572677625570287,756.1585463579773,5794.842266863281,1
2686,46,17920.15958397112,0.38166758565813125,615.5756864017035,6206.769388632782,0
2687,36,21243.49208511498,0.30762706436397186,586.6563351379014,11520.006119356094,0
2688,25,36169.284966340514,0.391073439539976,771.3074874077104,20844.19776249318,1
2689,30,59048.468106967404,0.5790401063383699,720.2433134758793,9118.609013296336,1
2690,23,19830.152455950403,0.21582736406831374,530.3082086755678,5000.0,0
2691,33,43896.40176086243,0.5772488361147788,675.2686604277948,7709.859862890794,1
2692,63,15224.400039216136,0.14716729738712406,530.4729141096486,5000.0,0
2693,50,42529.12304488949,0.42996211105630977,716.8820198053235,18464.644356045712,1
2694,26,52991.9895490799,0.5015317815617536,572.0673410305234,5000.0,0
2695,37,47197.83516442178,0.4466651754043276,562.2311239110733,34559.33936672822,0
2696,39,59706.662352222644,0.5071330667502365,747.1237812635462,20698.209078909153,1
2697,62,57749.57102768525,0.3308736772830207,678.9596965931449,15259.65426085103,1
2698,55,91442.52464811431,0.15903032227659364,701.5109302582742,64244.65097790898,1
2699,46,38342.30786639061,0.5075382031575362,616.1164032440547,5000.0,0
2700,25,91577.94008102358,0.6272922796880273,644.340226355841,13249.740454238987,1
2701,49,22650.800103762605,0.3253035076182877,759.7482789456236,5000.0,1
2702,57,32771.978923598064,0.45229088204673384,672.4494816963355,9675.571695063862,1
2703,40,34286.20663934608,0.2260414327499894,813.1090310635351,5899.988977062844,1
2704,41,21560.274792186767,0.2147268402308779,636.2944202360973,5000.0,1
2705,30,11155.306315221573,0.3661024257771648,717.1738990655011,5000.0,1
2706,25,56086.43045643606,0.2408512166780085,727.6589440244555,20541.600453941264,1
2707,56,22811.793113714535,0.364433029767231,663.7894559598743,9734.133018220295,1
2708,26,29720.29712798268,0.8045477219819461,745.3599922153207,5000.0,1
2709,46,80201.10985784486,0.24411769406276274,612.5312507942667,20956.20169986604,1
2710,24,48341.347906163675,0.40123329716468287,710.3750856087379,10503.977037699093,1
2711,59,86691.03261450355,0.08623610860282913,577.2443584249863,14646.763589214905,1
2712,59,38571.36794193242,0.4284949354765304,561.5306853831207,23993.255342270608,0
2713,55,47941.95866037424,0.24418857997688956,652.7549506317142,13875.725891485592,1
2714,21,32198.14822214814,0.3938958329344484,640.9884905464319,10736.358455914888,1
2715,44,23757.459648544616,0.389883806444494,572.4773524596152,10372.38112121591,0
2716,56,47853.35345443067,0.3708666980780146,703.5509765111907,15142.110705415751,1
2717,26,29203.662109010686,0.2078834004640667,759.307909506808,8646.75117494987,1
2718,61,50124.28915800408,0.30742394139782153,627.335278749806,23317.100953602883,1
2719,64,27303.37202667144,0.3853576717868772,722.8644561169867,5028.895455577063,1
2720,51,33266.573520988546,0.3136043651821475,605.5638650733745,6977.387575013806,1
2721,40,34625.95233425136,0.5604961377406982,636.0353920690775,5000.0,1
2722,44,62223.15725177224,0.3561524455115217,646.5628777277489,36252.101829989704,1
2723,45,29372.83890025647,0.20106944501376742,708.3685917469761,12074.91648746512,1
2724,56,65742.11768899213,0.4147148629572348,644.2849193165506,22783.69498208383,0
2725,41,23099.68199118368,0.05,510.1385048323304,14126.404577586196,0
2726,50,41561.4691978037,0.6442323084866013,733.9743261610439,5000.0,1
2727,44,25750.25183915987,0.09188243635338064,657.9664019281447,7296.22369457435,1
2728,64,63441.462614077864,0.48446913802553637,489.17355235655543,5000.0,0
2729,62,24116.903224368856,0.46111819899078954,749.4410318792379,5000.0,1
2730,50,25377.890675162813,0.18041905202283062,753.1779564902423,13331.59730361028,1
2731,42,19377.129992044214,0.4339188003150587,574.4762233564658,12361.834286314635,0
2732,48,38235.523890561875,0.2465777409764831,550.7394712938067,8287.376784204514,0
2733,27,48801.8915531303,0.3251857151368559,729.996175848386,10654.627715056275,1
2734,55,46238.33948201621,0.4205597413267562,730.112961509394,9790.676789788244,1
2735,48,33788.67682042661,0.3427501520092742,683.7392935186061,21539.507157592336,1
2736,34,26101.013767714223,0.19999211372062825,618.8212891577884,5000.0,1
2737,30,31592.026479779943,0.4115561500321686,594.5727539965889,20004.63483152693,0
2738,36,32200.43492833405,0.31878315852869277,692.0028000129943,9960.883386136118,1
2739,36,41204.60140591731,0.33340873388492953,605.1349091216682,8364.267940141815,0
2740,51,39812.10955762535,0.3422745019330001,605.5418353666902,14078.990065923306,0
2741,62,86669.69276958975,0.14820373968696773,704.8692568317098,58764.85537629751,1
2742,45,37042.38337031112,0.18135863795931206,718.7728438158457,12324.647704400206,1
2743,33,43494.96591258882,0.2616206054920212,755.0592399809173,11349.714069185386,1
2744,26,37636.43601844501,0.4115495129818391,522.6382878217323,15307.649552586607,0
2745,64,30842.01676570753,0.2106295901925765,615.0821734019805,7824.0426878789685,1
2746,29,43348.92789398817,0.5283890384266863,626.0781526191676,5000.0,0
2747,56,29427.05308027523,0.3802498765356982,648.7364288646609,8395.677100150557,1
2748,63,35273.64538259595,0.4046567511940012,560.9691748595914,16721.054871278277,0
2749,40,64837.166125288284,0.30024973681438927,689.704520229484,25150.5696468277,1
2750,38,28490.33784673101,0.11059226564062055,782.2531279430227,5000.0,1
2751,63,44076.056076558176,0.4297878011141078,566.5364678012276,20254.102226137016,0
2752,41,10502.046781883486,0.24166950783178617,663.1956414121552,5000.0,1
2753,24,33101.306923242635,0.12621613720071295,737.8469326271297,10756.54712898476,1
2754,53,28394.212982225727,0.22478571809871237,633.3636393883173,14668.975719375114,1
2755,47,38566.149592852424,0.33804143056610286,598.6708351463318,18643.55010539109,1
2756,27,32269.623307647995,0.05,662.4756032823468,15377.73050832042,1
2757,26,38978.242605877196,0.2995819102996563,701.3641397609089,5000.0,1
2758,35,30051.4699924848,0.5012485854576074,561.5576816481843,12870.670411480409,0
2759,38,44053.82010206174,0.3547960979907972,722.5406429439589,10635.653265293036,1
2760,52,15408.568029759137,0.5299061877620611,635.125100127542,5658.718835216427,0
2761,31,38395.90714156671,0.28952692064031055,603.2982535651624,5000.0,1
2762,40,22730.44229021476,0.5229726314672015,542.669290283523,10994.416392829597,0
2763,44,65116.50125894783,0.14875385351864867,604.2870835884258,33445.69769180324,1
2764,35,22547.805137836673,0.4399813130900042,607.5175593790092,6324.2170016055725,0
2765,27,59731.23381256658,0.33375924219614833,566.3487654703601,5000.0,0
2766,41,36106.698437826344,0.5532302566407846,683.1554225921109,14687.662937401345,1
2767,62,14553.962734753692,0.28814093169899996,660.2941375811859,5000.0,1
2768,46,23432.197694318555,0.192111998947932,718.6541817934558,5000.0,1
2769,64,55486.8043532656,0.42600242717721104,700.0366430238674,16609.780108334016,1
2770,34,53933.35584976986,0.5970779284309481,605.1875689087144,24977.834813887304,0
2771,57,18964.509941472876,0.3854269957786913,628.0155696911373,5000.0,0
2772,41,79334.45978230315,0.3436848981194756,597.8196011151226,24756.067505315787,0
2773,38,35872.19982995099,0.16775618991345204,538.2447149567637,12365.76102898627,0
2774,25,56524.12556243121,0.49203570426322957,676.8559295600467,19566.196981265617,1
2775,23,19812.717831884114,0.3422589826377042,661.60655657683,5023.679223425864,1
2776,43,28912.389709829567,0.4551215028639398,607.421718898797,9548.354421542152,0
2777,46,44709.98506243178,0.37958400962812977,706.3748275636331,11523.135179676143,1
2778,57,31051.993043626575,0.6560013038159112,626.2236201313034,7618.037388642108,0
2779,44,8430.441969245736,0.2663876523564419,736.2924917980737,5000.0,1
2780,39,33011.41968025317,0.27187538610385975,639.1802940059554,26796.98156014118,0
2781,45,13597.63184866356,0.5020131082007572,559.3684455752109,5000.0,0
2782,41,21261.511157288922,0.5056928347439267,756.577312683905,5000.0,1
2783,32,18007.90493675142,0.5104412740552426,675.5798979596888,5000.0,1
2784,61,63976.92359810221,0.3480992080977905,583.7327768985923,18054.72735126938,0
2785,53,74845.22192492818,0.3811485826214567,621.8392968907277,12555.613562869397,0
2786,24,43078.61433707214,0.1478968493598765,591.9325300877663,7194.267309134546,1
2787,62,32369.29764639009,0.3258696864002304,719.3855527990496,5000.0,1
2788,27,36833.73402582306,0.39151946590175396,504.2472616682377,6864.805719063895,0
2789,42,63954.5157009687,0.39160047753049526,669.4807232262126,20126.948975370924,1
2790,53,13470.883444631101,0.23633901263831636,529.742018339045,5000.0,0
2791,37,21214.688080789267,0.18509833808205053,518.0262850168367,11186.862049686215,0
2792,44,59995.28179702636,0.5066287628655968,678.7384811517152,5000.0,1
2793,54,66578.40062912052,0.48310273006567556,565.2649975440602,17653.498576113834,0
2794,48,48769.51236596474,0.31515948968918595,698.8085181612395,9028.315385626747,1
2795,63,21536.710368699652,0.5048702424700158,717.4898664438136,5000.0,1
2796,61,59562.08485917005,0.4909217479520876,618.7045388134442,8059.00262449073,0
2797,59,71733.72980727156,0.09824154588708561,684.2011668270833,5000.0,1
2798,42,52006.55949548983,0.33441305989651515,753.1514814987918,13948.802392802154,1
2799,37,10435.77596395416,0.5507978937676613,582.9134929276942,5000.0,0
2800,54,38649.82029501731,0.11146221436332834,710.3150587698141,5000.0,1
2801,26,48660.36085457451,0.13239358177760369,595.5428266372593,14005.723523645005,1
2802,26,28062.553048116497,0.4439923698847817,650.2391162054323,8847.696405655,1
2803,54,39868.366227593084,0.5438516767046436,606.4197591141783,5000.0,0
2804,21,28092.851257889375,0.30801342224006795,609.0085254989705,8944.054255400397,0
2805,30,23604.75141885353,0.27959027612062937,624.8272608147894,7325.002739157413,0
2806,41,77288.1101686639,0.09513330109252634,608.059085576258,20219.99618121185,1
2807,25,40438.368763845974,0.30525608023094447,640.8066231727286,18472.71895604896,1
2808,22,20889.672496793843,0.12920563684285166,731.8037984702111,10633.718725456529,1
2809,42,18245.97860338766,0.2968031865458343,553.5824575021034,9452.481500504682,0
2810,22,23611.967202210748,0.5466165068739631,680.0000911934212,5000.0,1
2811,30,23675.909008821814,0.15583303558865652,574.512474883862,6208.361279984851,1
2812,54,39076.05440312354,0.3121568982715727,578.789719492782,5000.0,0
2813,36,46294.49623037777,0.4791488934042549,520.135700434494,20229.803028932518,0
2814,59,46269.73825208741,0.2335649300775564,725.3540305636076,21733.21411743306,1
2815,42,24957.858123028465,0.41118407806841084,633.1078205713551,13029.705456990127,0
2816,32,57544.58728236215,0.47152919091865203,587.0685521665738,38671.01941581597,0
2817,44,67098.84821211276,0.3617631636657738,659.083836594885,34442.15107536823,1
2818,60,31889.06106016859,0.364842914921604,625.5715226705684,12988.944075142672,0
2819,58,21676.079437331216,0.18530725995149425,727.0935925627382,6935.856459394445,1
2820,30,38182.83153345346,0.2901106364814711,578.7517195568289,31311.34219642907,0
2821,55,106941.59507855205,0.3743287349691316,640.1036808660672,37714.6526961509,1
2822,52,21393.688253099746,0.06476478269764528,709.5306538991452,16731.747667625725,1
2823,27,27914.969035921036,0.05,575.4199522850578,5000.0,1
2824,41,37373.49454498211,0.32702082777590796,617.7110670724766,8883.027278610345,1
2825,40,47611.61448577787,0.4068222221346281,560.5675957844277,21519.865207933693,0
2826,46,13456.398586442192,0.36321652419703515,589.2149418700698,5000.0,0
2827,24,69768.9151000615,0.10682444940447546,541.2021707030029,17587.48567031479,1
2828,42,69296.24329080428,0.515531760128686,575.7553671315459,37390.33843782547,0
2829,35,29366.3041770041,0.36553121169671793,558.3260768512736,6574.119279721276,0
2830,60,140548.6746663345,0.4956041022461233,603.248784384862,42151.02354701912,0
2831,41,67094.18727834553,0.2542023027370038,718.0463394026217,5000.0,1
2832,35,65331.19807559807,0.38975109081419357,669.597699598751,14276.127264620018,1
2833,42,65760.62900795916,0.42805820039319126,740.7996077248035,8904.226829343655,1
2834,48,64819.25798756986,0.5006783262186422,622.8890413138819,29204.11605656092,0
2835,34,35919.846745589595,0.48799649636261716,587.2067005000737,16580.040363706612,0
2836,47,34184.24014719394,0.22999389792798688,641.0926346445607,5000.0,1
2837,61,22656.792286163378,0.33263305828532824,607.473270502889,5000.0,0
2838,60,27209.30025236267,0.27151841815260314,678.7471567162917,16658.554120889832,0
2839,48,31087.191325835705,0.3714442475010444,544.683804005373,5000.0,0
2840,46,37523.77552643886,0.13436529248567947,644.935752122603,17117.343887011997,1
2841,22,80752.80874919562,0.11151454948667433,755.2628806682436,24852.84529678491,1
2842,45,12692.322845228136,0.7078467288786924,585.5185917111748,6636.605607928437,0
2843,23,71144.41740017902,0.6403018046970391,619.1223243650231,24213.291228255675,0
2844,28,21896.060433402334,0.5248868932619449,529.0967627847654,5000.0,0
2845,64,34466.39527340191,0.4226331738528548,727.6574736629375,5000.0,1
2846,53,25280.814623417453,0.4663198431499401,643.1247663609332,5000.0,0
2847,62,91778.96902122683,0.46672773133157425,613.5958201325467,5000.0,1
2848,55,28283.13909885308,0.5982031899826927,653.3195820837094,7844.5369841062175,0
2849,26,47132.7780841666,0.27612321641521537,645.0282395005355,21790.051260759876,1
2850,59,48369.91648061313,0.23635626256703302,600.944054152768,5639.826801684435,1
2851,43,20332.92200335896,0.34772100917365184,551.6780783245588,5000.0,0
2852,45,34600.20285641439,0.43932854086931605,660.773760187541,11620.968387642375,1
2853,63,66314.4520165557,0.3117736617907512,651.0381703393899,38338.457283780874,1
2854,39,23467.754163022386,0.2671041531548496,622.8585997863672,10666.457599980984,0
2855,25,54966.69881453867,0.5655853901237908,628.611267065949,15485.04850247558,0
2856,31,30775.063498027062,0.2244374646059692,725.6436907179417,5000.0,1
2857,32,64979.49330711828,0.5702984620641489,670.3496110630516,20120.933601235614,1
2858,30,87007.40169262378,0.4944755326790312,557.181699300585,41498.240356591436,0
2859,28,13307.459879556356,0.6367927853561683,740.2559617475633,5546.200734018274,1
2860,44,18600.290073804314,0.6774657267588929,697.6523839922864,6540.092911589411,1
2861,48,29165.599462035978,0.4055349752519936,692.6467588511906,15222.88589160498,1
2862,61,75562.25843198466,0.6617716094260685,594.4728742103632,45297.855601108444,0
2863,56,47393.152126151595,0.425785207175913,709.7666297867022,22141.447825771174,1
2864,57,19489.364792521268,0.409424778654227,662.6373205568121,5000.0,1
2865,41,50993.84217353722,0.37907017628188144,568.6855712934022,25157.67861908054,0
2866,28,22997.31234916396,0.28483541588637734,670.146849386036,6221.529168762592,1
2867,29,56121.03446339276,0.4639508130083523,716.6309689399579,18340.872247450436,1
2868,35,47547.40530074555,0.5225918805394375,689.7716985754877,11850.208842088134,1
2869,60,22947.036825320254,0.1402452652335342,524.0048923441652,5000.0,0
2870,38,35137.449683988634,0.7339764226422769,677.9666414013553,5000.0,1
2871,62,66992.89719875966,0.5936763393713412,624.5338588071555,24091.37275278445,0
2872,40,14100.722926266879,0.26267137218536885,518.0503138806306,5000.0,0
2873,26,42215.99275885285,0.43435147005026153,695.453171669742,17062.042876454172,1
2874,32,20880.06884275978,0.3435228686992613,697.8113386228152,5000.0,1
2875,22,36022.75839638926,0.39992609323317935,647.8119773158688,18887.06643106902,0
2876,27,45655.58025034903,0.3296099561522699,578.6167611640558,29606.613705783468,0
2877,36,99367.90835692457,0.42847364276175515,747.5592040652235,27264.1231535352,1
2878,23,35841.119748409445,0.1896328662356691,688.3349131786335,7043.623519242021,1
2879,23,75566.08342902028,0.6785111629146784,692.2903605132641,11686.083769669154,1
2880,47,23855.042668887196,0.20100157915797937,714.5055347024311,9302.169046709263,1
2881,63,28353.05230694123,0.43285749241241567,734.8696683193074,5221.6074099304,1
2882,60,48704.62617688736,0.2482040965852736,672.6009012637264,14363.745579810453,1
2883,58,40170.19268993279,0.32656356384933777,570.3118936909108,5000.0,0
2884,53,30816.038350181356,0.4191890297374385,601.9787311885145,9563.366088265706,0
2885,48,30401.364679389902,0.36467000289422397,613.6309691786942,19238.96818127133,0
2886,21,70731.56936964377,0.3694063920708896,735.1048756500853,10786.866816854104,1
2887,28,31438.197531800248,0.2947953714772131,665.0464719407556,9523.672037833985,1
2888,57,21798.0400689612,0.24627080070849647,602.0982420166442,8680.397814857522,1
2889,52,23684.17038850688,0.4494650728696386,636.0593998545269,13431.735869166341,0
2890,63,50764.39834214035,0.22185740313982152,742.5934258875416,26939.128256933796,1
2891,57,112225.01817552416,0.25255694930424155,693.0103622301342,49982.037592485154,1
2892,24,27945.421599536527,0.2543169812735137,722.9908872987278,10664.957791562381,1
2893,50,106331.06522281117,0.3002864749046615,571.9056710926355,92920.39342841343,0
2894,26,36119.19123490738,0.1369613442624851,635.3425001233422,15950.253968755265,1
2895,39,31574.145522328366,0.13926721872873082,605.1289530139177,11295.95150788896,1
2896,52,23037.105191454833,0.43145928197793965,755.1299060834361,12462.794945473916,1
2897,29,32892.27477383204,0.4331669540025981,640.3549114929016,13675.2955139718,0
2898,32,24882.74026169705,0.3966025448012502,609.8279876111751,20122.95157512,0
2899,31,23904.203186348346,0.5562784434224339,509.56492202762695,5000.0,0
2900,36,15898.417678761847,0.2176672621606041,748.748330179777,5000.0,1
2901,21,87821.2117670831,0.09120783662699977,752.1498131788538,5000.0,1
2902,41,61833.030252147786,0.46779607056718925,506.3206172507628,17183.292360198622,0
2903,50,41597.70114609544,0.08795132465029643,664.8769610521547,5000.0,1
2904,33,33792.42754219842,0.3294669329065562,716.2594119131032,10959.13055746689,1
2905,54,36214.31824047028,0.39173048946882555,683.3945188114101,5839.049634767174,1
2906,24,24625.69122147162,0.6591186599648792,619.4774217970835,11273.952318972903,0
2907,48,20600.57464975388,0.267999466739105,583.7683051799946,5000.0,0
2908,58,51984.8212864501,0.279040147998298,731.7702036654581,22991.972335195773,1
2909,51,31853.057474539288,0.449160370936744,703.9480585008595,8213.58892795069,1
2910,47,42739.03099437432,0.4402998428753598,694.6526052119083,23003.964853758283,1
2911,25,15816.049873271699,0.2984902431730959,731.9973958890802,5000.0,1
2912,45,31016.841154839374,0.37777294442572373,803.0328480307759,6610.147387834612,1
2913,23,20400.61033528891,0.23944777076866183,627.1921777266951,5000.0,1
2914,53,46259.7659428965,0.41699998732852717,627.3293650319463,5000.0,1
2915,24,59732.94121119551,0.11094903123663484,621.6883151790815,26846.129551146,1
2916,45,75346.26955546021,0.7861723751612134,585.4117415534043,5000.0,0
2917,40,26516.17315444142,0.4581598247643667,733.6081699881465,13022.723798753663,1
2918,54,20661.97749030103,0.18475931684171565,744.0979506120945,5000.0,1
2919,46,29457.481454340617,0.30981271712116765,724.5802191964422,8752.817030470773,1
2920,25,25599.89525846684,0.19202568006420442,766.6835871742492,10561.626916796884,1
2921,55,45053.983724032776,0.22720235521645382,657.0965061336912,23207.817777046817,0
2922,48,18008.67479672215,0.38174979072233217,676.2900530479324,5000.0,1
2923,49,15105.322873412653,0.558738741213906,695.6705390787959,5000.0,1
2924,29,30539.489147909633,0.33482434215748724,620.6035180627922,7561.299351923102,0
2925,58,52221.680986066305,0.06643273147954909,575.0976471258084,28158.799388242656,1
2926,26,21726.145031549626,0.25791493062355064,660.1556948737573,6601.47936061103,1
2927,39,55523.22317515817,0.2677815845620099,617.3398842131539,29532.192145724093,0
2928,64,43593.74113196805,0.363338799577036,801.8336065795697,5000.0,1
2929,31,78699.94955049815,0.32885063532087805,545.7368845735186,14747.178384202305,0
2930,22,24315.582203957976,0.05,645.8698239448615,7656.5647421600925,1
2931,64,16264.889848817798,0.2112587617685014,670.2543370671398,5000.0,1
2932,64,48985.07212207995,0.18387661989367396,591.9039871841295,5000.0,1
2933,29,41770.15084975187,0.4846145158158327,617.8605694383601,5821.632491978258,0
2934,41,40184.997305613586,0.3072479562228882,654.2312740685321,8971.413574185415,1
2935,44,21505.976406261812,0.0502083392422986,568.8105834279149,5000.0,1
2936,54,53507.40334885402,0.21973991383723102,678.5637345209446,29083.505186856524,1
2937,42,26457.29219023911,0.5262033953984055,760.4345811631765,9005.394882386896,1
2938,23,40176.20722597003,0.2601310400688425,623.4805867901256,14577.845002743452,1
2939,32,28860.11866669581,0.2480944201060171,703.7643661316149,10293.682077666748,1
2940,48,43355.58440033015,0.32445540763678216,769.5512930434946,26689.316033027062,1
2941,50,19978.955515658374,0.38384066913592485,720.4714856794587,14065.348183004506,1
2942,46,46622.528785551396,0.32859181911386937,599.106949728395,11399.31159142215,0
2943,41,50452.85575162458,0.5034725641683667,542.364679532436,20500.66591534891,0
2944,48,38483.662483722954,0.3286014571788906,628.225129839368,9252.509971194819,0
2945,46,82615.15048466115,0.45113972710687206,654.1334390343716,39409.905036504075,0
2946,53,40278.7841091001,0.37950312928548746,505.1227319550556,23483.706297066066,0
2947,41,57490.60832796184,0.1560498510235039,651.9603915395878,17178.794974030694,1
2948,55,38032.95877216535,0.6177951149125779,592.144861362509,18608.629546924276,0
2949,54,54978.60738980349,0.5233524287241035,641.6703309656506,12906.639022432655,0
2950,61,16870.939122174485,0.2649831689279126,628.1817134184706,8976.497221996831,0
2951,38,36918.66020012305,0.3333312120411592,635.5266411467373,5000.0,1
2952,31,20671.936165344785,0.442278923352227,702.6166580370717,5000.0,1
2953,43,38956.99396429973,0.37700407336956215,580.0476898320543,16375.541122599197,0
2954,42,44006.66395719319,0.36605869101509186,521.928983579671,23256.77275408215,0
2955,37,54379.84166396749,0.42584006541631136,708.0775902232157,23394.08701421417,1
2956,25,46395.37067041334,0.4030197381903535,695.2840577683656,23742.941869676564,1
2957,64,30686.35946117065,0.40370246837331264,687.6660596777984,5000.0,1
2958,31,24914.425593889886,0.3637031510479478,588.0195297035058,7133.089752496457,0
2959,50,11256.919104948685,0.44583495912614074,692.7623292010697,5000.0,0
2960,35,37587.47976396639,0.38145293890840776,560.3861926452208,5000.0,0
2961,47,64146.88797364087,0.3852217672649713,628.9056537629184,37912.22720533421,0
2962,55,38337.995511616944,0.5562297788141942,756.2044451910598,8673.712279966348,1
2963,53,34808.752904673645,0.4150168952120825,691.8336201084932,23373.633914141323,0
2964,40,39008.257921503224,0.39958270242743466,644.8942776174393,13005.149328168924,1
2965,36,29915.897290078876,0.21668164403419926,639.9191490242314,7654.458781822862,1
2966,54,40033.9828201983,0.2242374063866511,572.883837099423,10014.556830373538,0
2967,22,29658.9190210108,0.5212556268452222,763.413002635678,14844.130511065952,1
2968,55,23168.741510743755,0.43559643555266925,720.7565898038188,6400.198510873664,1
2969,60,34973.66758788951,0.4876341821418583,705.8637505616562,10785.300893656695,1
